user_id,model_id,target,total_qty,interaction_weight,cf_score,msrp,tco_fuel,vat_included,warranty,brand_status,offroad_capability,sentiment_score,visual_vector,hp,weight,engine_cap,seats,length,width,height,trans_5_manual,trans_5_manual_4_auto,trans_5_manual_6_auto,trans_5_manual_cvt,trans_6_dct,trans_6_dct_5_manual,trans_6_dct_6_manual,trans_6_dct_7_dct,trans_6_auto,trans_6_auto_7_dct,trans_6_auto_8_auto,trans_6_manual,trans_6_manual_6_dct,trans_6_manual_6_auto,trans_6_manual_7_dct,trans_6_manual_8_auto,trans_6_manual_cvt,trans_7_dct,trans_7_dct_8_auto,trans_8_auto,trans_9_auto,trans_cvt,trans_cvt_5_manual,trans_cvt_6_dct,trans_cvt_6_manual,trans_cvt_7_dct,trans_reducer,fuel_petrol_92,fuel_petrol_95,fuel_petrol_diesel,fuel_hybrid_95,fuel_hybrid,fuel_diesel_petrol,fuel_electric,body_offroad,body_crossover,body_liftback,body_minivan,body_pickup,body_sedan,body_universal,body_hatchback,drive_awd,drive_fwd,drive_fwd_awd,drive_rwd,drive_rwd_awd,stock_status,segment,recency_score,stock_speed
Econ_Dealer_1,Evolute_I_SKY___Dongfeng_Forthing_T5,0,0,0.188,0.539,5724950.0,124701.1,1,1,2,0,0.5,[0.38850161 0.38717422 0.24167943 ... 0.2189067  0.29195833 0.45587928],204,1765,0.0,5,4385,1850,1650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,10,Premium,0.31784051427627474,0.4649690396831824
Econ_Dealer_1,Exeed_LX,0,0,0.419,0.546,4694200.0,585989.1,1,1,3,0,0.64,[0.6489381  0.48080798 0.23613326 ... 0.1152611  0.29511772 0.80955458],147,1556,1.5,5,4533,1848,1690,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,64,Standard,0.9879963339404318,0.6118921922705896
Econ_Dealer_1,Exeed_RX,0,0,0.231,0.542,6510700.0,717826.1,1,1,3,0,0.64,[0.30175994 0.57746156 0.54415774 ... 0.15654381 0.44225641 0.4149756 ],249,1850,2.0,5,4780,1885,1730,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,66,Premium,0.22824598861136192,0.8115935734410498
Econ_Dealer_1,Exeed_TXL,0,0,0.31,0.514,5470850.0,693804.3,1,1,3,0,0.59,[0.31534052 0.28845141 0.31206322 ... 0.27113678 0.27745241 0.27933804],186,1903,1.6,5,4781,1920,1671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,67,Premium,0.5489993381062205,0.7274258325512049
Econ_Dealer_1,Exeed_VX,0,0,0.396,0.53,6577200.0,771521.7,1,1,3,0,0.59,[0.26302533 0.54138498 0.38100927 ... 0.60587463 0.61133294 0.34006464],249,2040,2.0,7,4970,1940,1788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,44,Premium,0.6563401608863072,0.995968205437941
Econ_Dealer_1,GAC_GS3,0,0,0.242,0.464,3593750.0,546141.3,1,1,2,0,0.65,[0.55966794 0.71401827 0.32632744 ... 0.10134545 0.621171   0.31241862],170,1415,1.5,5,4410,1850,1600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,61,Standard,0.7322184734896936,0.11230988599417974
Econ_Dealer_1,GAC_GS4,0,0,0.265,0.546,3613000.0,581467.4,1,1,2,0,0.65,[0.16544902 0.21035129 0.3817358  ... 0.25117195 0.23174997 0.28025332],169,1540,1.5,5,4545,1856,1668,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,52,Standard,0.6036838151382227,0.4196198937842116
Econ_Dealer_1,GAC_GS5,0,0,0.103,0.573,3244000.0,598423.9,1,1,2,0,0.65,[0.42960009 0.30282313 0.44135201 ... 0.11360539 0.04998624 0.50078261],137,1600,1.5,5,4695,1885,1700,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,40,Standard,0.1087937626772653,0.35292513364318223
Econ_Dealer_1,GAC_GS8,0,0,0.185,0.579,6313300.0,802608.7,1,1,3,0,0.25,[0.11419672 0.37798557 0.28369141 ... 0.06215907 0.05674613 0.17071712],231,2150,2.0,7,4980,1950,1780,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,41,Premium,0.3938151774195927,0.33608426514898115
Econ_Dealer_1,GAC_M8,0,0,0.23,0.466,6346550.0,829456.5,1,1,3,0,0.25,[0.33723086 0.23214519 0.14651689 ... 0.3436093  0.64357817 0.61784828],231,2245,2.0,7,5212,1893,1823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,36,Premium,0.5659404790462403,0.3002768042489972
Econ_Dealer_1,Geely_Atlas,0,0,0.201,0.446,4037500.0,689565.2,1,1,2,0,0.62,[0.34301856 0.63514334 0.3308397  ... 0.28612382 0.30252272 0.4338494 ],200,1750,2.0,5,4670,1900,1705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,57,Standard,0.17907984923035003,0.7382114567337061
Econ_Dealer_1,Geely_Atlas_Pro_Belgee_x70,0,0,0.16,0.503,3426250.0,628097.8,1,1,2,0,0.54,[0.39384706 1.01041855 0.45360395 ... 0.26471535 0.69122546 0.57126723],150,1705,1.5,5,4544,1831,1713,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,50,Standard,0.4155642380882627,0.17628352594778968
Econ_Dealer_1,Geely_Coolray_BMA_Belgee_x50,0,0,0.192,0.489,3317750.0,546141.3,1,1,2,0,0.63,[0.37966005 0.25629095 0.13243719 ... 0.3149364  0.579801   0.28800484],147,1415,1.5,5,4330,1800,1609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,59,Standard,0.12988279791222992,0.7674479505490045
Econ_Dealer_1,Geely_Coolray_restyling,0,0,0.196,0.491,3358000.0,550945.7,1,1,2,0,0.53,[0.67187176 0.410781   0.46366014 ... 0.0728261  0.68548832 0.07149513],150,1432,1.5,5,4380,1810,1615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,62,Standard,0.17072064743951867,0.7240832578146461
Econ_Dealer_1,Geely_Emgrand,1,42,21.202,0.886,2398200.0,523532.6,1,1,1,0,0.69,[0.47313134 0.62716424 0.40490063 ... 0.23257542 0.17788366 0.48921748],122,1335,1.5,5,4638,1820,1460,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,50,Economy,0.4572309485814365,0.3257237192508068
Econ_Dealer_1,Geely_Monjaro,0,0,0.131,0.543,6327650.0,719239.1,1,1,3,0,0.62,[0.35177251 0.62623944 0.37794089 ... 0.19164068 0.42920814 0.28819622],238,1855,2.0,5,4770,1895,1689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,49,Premium,0.21944417863875432,0.3275504048486451
Econ_Dealer_1,Geely_Okavango,0,0,0.316,0.549,5663000.0,698043.5,1,1,3,0,0.45,[0.14303456 0.29792066 0.53830353 ... 0.04766019 0.4818571  0.1109762 ],200,1780,2.0,7,4860,1910,1770,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,56,Premium,0.6107867634354024,0.665974526810052
Econ_Dealer_1,Haval_Dargo,0,0,0.373,0.446,3772750.0,498804.3,1,1,2,0,0.6,[0.27305627 0.54350515 0.57374235 ... 0.11470186 0.19441507 0.16603139],192,1075,2.0,5,4268,1700,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,9,Standard,0.7205184722235392,0.78595399493531
Econ_Dealer_1,Haval_F7,0,0,0.424,0.507,3453750.0,659184.8,1,1,2,0,0.71,[0.25886626 0.53105405 0.4914848  ... 0.27790715 0.37413362 0.58389047],150,1815,1.5,5,4620,1910,1780,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,9,Standard,0.8205280291981746,0.8888370517786289
Econ_Dealer_1,Haval_F7x,0,0,0.257,0.486,3417500.0,618206.5,1,1,2,0,0.66,[0.2979942  0.49516983 0.42789214 ... 0.2131622  0.50120354 0.4256745 ],150,1670,1.5,5,4691,1866,1690,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,8,Standard,0.2801352198203291,0.8669256074690282
Econ_Dealer_1,Haval_H2,0,0,0.269,0.495,3417500.0,618206.5,1,1,2,0,0.66,[0.35374789 0.90557823 0.36826878 ... 0.51210313 0.20073292 0.92273064],150,1670,1.5,5,4691,1866,1660,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,8,Standard,0.2507343240331628,0.9683946947474679
Econ_Dealer_1,Haval_H3,0,0,0.183,0.487,3303500.0,584293.5,1,1,2,0,0.62,[0.316735   0.50803502 0.58237182 ... 0.25113389 0.72322226 0.27484926],143,1550,1.5,5,4335,1814,1695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,8,Standard,0.19411105630096023,0.6232464058028601
Econ_Dealer_1,Haval_H5,0,0,0.385,0.566,3361250.0,603369.6,1,1,2,1,0.62,[0.20922292 0.51328945 0.4831328  ... 0.5159623  0.33049239 0.28062569],150,1445,2.0,5,4472,1841,1574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,14,Standard,0.6727872245892731,0.9177900052063237
Econ_Dealer_1,Haval_H6,0,0,0.386,0.492,3383750.0,580054.3,1,1,2,0,0.62,[0.65183747 0.38693511 0.54178679 ... 0.14096016 0.07056932 0.30209807],150,1535,1.5,5,4664,1830,1729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,12,Standard,0.7358281538382111,0.8276619459343697
Econ_Dealer_1,Haval_H6Coupe,0,0,0.22,0.449,3882500.0,650000.0,1,1,2,0,0.6,[0.16697941 0.33210351 0.5416265  ... 0.17054341 0.21604238 0.34659262],190,1610,2.0,5,4520,1875,1745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,14,Standard,0.12842753034307783,0.9052008618826123
Econ_Dealer_1,Haval_H7,0,0,0.305,0.493,4502000.0,794130.4,1,1,2,0,0.6,[0.57380962 0.73818445 0.2738184  ... 0.2650736  0.13472304 0.51307678],231,2120,2.0,5,5190,1905,1835,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,13,Standard,0.9425910216193208,0.11046394115682998
Econ_Dealer_1,Haval_H9,0,0,0.238,0.379,4417250.0,874673.9,1,1,2,1,0.6,[0.35422177 0.59149141 0.71268978 ... 0.41589632 0.32043815 0.19664812],218,2405,2.0,7,4856,1926,1900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,11,Standard,0.14677415528632518,0.9693126926792299
Econ_Dealer_1,Haval_Jolion,0,0,0.281,0.501,3316000.0,598423.9,1,1,2,0,0.56,[0.42096214 0.61440139 0.45977859 ... 0.31428969 0.46042695 0.9781889 ],143,1600,1.5,5,4653,1886,1730,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,12,Standard,0.5871667017709634,0.5261771465618305
Econ_Dealer_1,Haval_M6,0,0,0.385,0.549,2672800.0,626684.8,1,1,1,0,0.56,[0.24753594 0.3030873  0.39092792 ... 0.19802896 0.20277809 0.37429298],143,1700,1.5,5,4589,1835,1702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,12,Standard,0.7381544675058248,0.8183646906173586
Econ_Dealer_1,Hongqi_E-HS3,0,0,0.308,0.538,4966500.0,137771.7,1,1,2,0,0.56,[0.5199428  0.67772754 0.45895064 ... 0.35721505 0.17735076 0.3554337 ],155,1950,0.0,5,4715,1925,1718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,58,Standard,0.8838722113714771,0.2144837074040028
Econ_Dealer_1,Hongqi_E-HS5,0,0,0.314,0.559,4363000.0,731956.5,1,1,2,0,0.67,[0.39008993 0.92280566 0.39796645 ... 0.18578664 0.29097538 0.47175849],224,1900,2.0,5,4490,1874,1613,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,67,Standard,0.742678238919185,0.4563469862325767
Econ_Dealer_1,Hongqi_E_HS9,0,0,0.315,0.512,17438400.0,141304.3,1,1,4,0,0.67,[0.97471646 0.24350112 0.09967972 ... 0.13076482 0.62816341 0.43620385],435,2000,0.0,5,4760,1907,1700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,67,Premium,0.8215552747628126,0.34431459671889186
Econ_Dealer_1,Hongqi_H5,0,0,0.194,0.467,5782000.0,929782.6,1,1,3,0,0.67,[0.35011455 1.12167202 0.51761706 ... 0.22123883 0.53062105 0.67313256],190,2600,2.0,5,5209,2010,1731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,47,Premium,0.4055051732885255,0.36249289345084335
Econ_Dealer_1,Hongqi_H6,0,0,0.292,0.479,6485850.0,657065.2,1,1,3,0,0.67,[0.20731416 0.50131687 0.43027131 ... 0.14084813 0.54996351 0.69421024],252,1635,2.0,5,4988,1875,1470,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,40,Premium,0.8333426023718611,0.2109300579557936
Econ_Dealer_1,Hongqi_H7,0,0,0.217,0.525,5702200.0,675434.8,1,1,3,0,0.67,[0.20245745 0.63146366 0.48862737 ... 0.33183459 0.07423397 0.59402725],204,1700,2.0,5,4990,1880,1455,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,61,Premium,0.17210336174620763,0.8251874492887064
Econ_Dealer_1,Hongqi_H9,0,0,0.293,0.477,8262000.0,703695.7,1,1,4,0,0.67,[0.40288857 0.42282581 0.34071524 ... 0.37578562 0.41643333 0.77354418],245,1800,2.0,5,5095,1875,1485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,46,Premium,0.9053349904544749,0.10831808312297035
Econ_Dealer_1,Hongqi_HQ9,0,0,0.254,0.549,8458200.0,731956.5,1,1,4,0,0.67,[0.14302677 0.34075623 0.97041327 ... 0.30532506 0.24037204 0.24527518],252,1900,2.0,7,5137,1904,1493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,43,Premium,0.5928331385383626,0.38125491128668226
Econ_Dealer_1,Hongqi_HS3,0,0,0.302,0.522,5684000.0,850652.2,1,1,3,0,0.67,[0.41849194 0.5384573  0.86119623 ... 0.37791135 0.31100421 0.30347352],190,2320,2.0,5,5222,2005,1935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,68,Premium,0.8355679929662444,0.25696948889477356
Econ_Dealer_1,Hongqi_HS5,0,0,0.278,0.566,6055700.0,689565.2,1,1,3,0,0.45,[0.36625579 0.72266483 0.32878494 ... 0.17205879 0.56717955 0.51201998],224,1750,2.0,5,4655,1900,1668,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,61,Premium,0.5070864560664702,0.6301350465475065
Econ_Dealer_1,Hongqi_HS6,0,0,0.27,0.501,6561100.0,717826.1,1,1,3,0,0.45,[0.30698937 0.54719671 0.37784668 ... 0.23720147 0.36598142 0.72190579],252,1850,2.0,5,4785,1905,1700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,38,Premium,0.6792199256768725,0.32882716235308945
Econ_Dealer_1,Hyundai_Creta,0,0,0.239,0.54,3152000.0,721217.4,0,0,2,0,0.45,[0.32800558 0.73892653 0.58748811 ... 0.39511958 0.38474223 0.38732129],121,2000,1.6,5,4995,1960,1760,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,61,Standard,0.5737623948425019,0.3330986090752897
Econ_Dealer_1,Hyundai_Solaris,0,0,0.335,0.542,2736250.0,516608.7,0,0,2,0,0.64,[0.39627552 0.40996536 0.31965872 ... 0.28580195 0.34918893 0.3972915 ],100,1345,1.4,5,4300,1790,1620,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,49,Standard,0.7584305695797987,0.5395043295957869
Econ_Dealer_1,JAC_A5plus___Москвич_6,1,11,5.69,0.86,2495600.0,471250.0,1,1,1,0,0.7,[0.28171978 0.34756931 0.30043243 ... 0.29825185 0.6497132  0.41261352],136,1150,1.5,5,4405,1729,1469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,11,Economy,0.17346698382753062,0.6874201354068331
Econ_Dealer_1,JAC_J7,0,0,0.088,0.459,2553600.0,553206.5,1,1,1,0,0.77,[0.27466137 0.58684268 0.65444365 ... 0.38049383 0.21795933 0.52300973],136,1440,1.5,5,4772,1820,1492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,57,Standard,0.15431687559150742,0.20917423410864727
Econ_Dealer_1,JAC_JS3,0,0,0.148,0.555,2820500.0,509260.9,1,1,2,0,0.67,[0.32102045 0.28658393 0.         ... 0.18730807 0.30542922 0.00322707],109,1250,1.6,5,4345,1765,1640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,66,Standard,0.32239291060913183,0.2579603072189465
Econ_Dealer_1,JAC_JS4___Москвич_3,1,13,6.638,0.722,2495600.0,471250.0,1,1,1,0,0.67,[0.39046529 0.55379785 0.2735858  ... 0.40105362 0.40937757 0.35534325],136,1150,1.5,5,4135,1750,1550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,8,Economy,0.2435902121018695,0.32245727013506587
Econ_Dealer_1,JAC_JS6,0,0,0.461,0.508,3600500.0,499510.9,1,1,2,0,0.67,[0.3731993  0.59647365 0.42480063 ... 0.33841472 1.41831322 0.36550272],174,1250,1.5,5,4325,1765,1660,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,55,Standard,0.8846052099329815,0.9763733927061645
Econ_Dealer_1,JAC_S2,0,0,0.181,0.511,2835000.0,570163.0,1,1,2,0,0.68,[0.3672828  0.81163025 0.21003415 ... 0.26843239 0.78980395 0.34878546],105,1500,1.5,5,4475,1840,1670,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,69,Standard,0.2972925886222399,0.45743724994862833
Econ_Dealer_1,JAC_S3,0,0,0.421,0.495,2849250.0,541760.9,1,1,2,0,0.68,[0.45520333 0.70906115 0.41931033 ... 0.19897501 0.88230284 0.48761972],109,1365,1.6,5,4410,1800,1660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,53,Standard,0.9782787302372182,0.6390910815679238
Econ_Dealer_1,JAC_S4,0,0,0.184,0.471,3269500.0,640815.2,1,1,2,0,0.68,[0.2846384  0.72995516 0.33898673 ... 0.35520209 0.7525871  0.56852388],136,1750,1.5,5,4776,1900,1760,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,40,Standard,0.4032062125939962,0.3173885314443801
Econ_Dealer_1,JAC_S5,0,0,0.187,0.48,3229500.0,644347.8,1,1,2,0,0.68,[0.26599153 0.67602495 0.30289412 ... 0.31994562 0.5090668  0.28709205],136,1590,2.0,5,4605,1890,1700,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,53,Standard,0.2639061241198294,0.5414135726417392
Econ_Dealer_1,JAC_S7,0,0,0.277,0.544,3482500.0,691684.8,1,1,2,0,0.33,[0.54796596 0.288306   0.2885885  ... 0.18121934 0.25503081 0.17887896],150,1930,1.5,5,5315,1830,1815,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,55,Standard,0.8107286564282312,0.16670725694736224
Econ_Dealer_1,JAC_T6,0,0,0.234,0.539,2655600.0,746087.0,1,1,1,0,0.33,[0.35197836 0.5136857  0.29786438 ... 0.33692402 0.36171585 0.437713  ],136,1950,2.0,5,5325,1880,1830,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,56,Standard,0.6928369979507886,0.13126793133009426
Econ_Dealer_1,JAC_T8,0,0,0.269,0.502,2694400.0,760217.4,1,1,1,0,0.65,[0.15184715 0.27196902 0.12441027 ... 0.07727112 1.25053239 0.2563591 ],139,2000,2.0,5,5325,1880,1830,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,37,Standard,0.5483761448078251,0.5218601741393142
Econ_Dealer_1,JAC_T8Pro,0,0,0.272,0.423,3380500.0,774347.8,1,1,2,0,0.65,[0.19614951 0.25803355 0.59003429 ... 0.1147434  0.23278348 0.28509168],139,2050,2.0,5,5330,1965,1920,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,38,Standard,0.5998271958438681,0.45879335876657085
Econ_Dealer_1,JAC_T9,0,0,0.269,0.558,4376750.0,652543.5,1,1,2,0,0.68,[0.24669878 1.09593916 0.22383801 ... 0.02881447 0.57737982 0.15489819],231,1619,2.0,5,4500,1865,1680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,60,Standard,0.7472816004450374,0.22319228772264493
Econ_Dealer_1,Jaecoo_J7,0,0,0.235,0.557,4865000.0,692956.5,1,1,3,0,0.68,[0.62551409 0.6371544  0.13020405 ... 0.17801866 0.1590136  0.61000425],150,1900,1.6,5,4820,1930,1710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,50,Standard,0.3056092671981689,0.7188412860286604
